Order_ID,Customer_Name,Company_Name,Service,City,Revenue
9541,Vamakshi Barad,Bora and Sons,Google Ads,Hyderabad,180648
9542,Mason Chana,"Doshi, Sehgal and Mane",Email Marketing,Kolkata,242848
9543,Aditya Sankar,"Tata, D’Alia and Ravel",Google Ads,Ahmedabad,287974
9544,Kai Baria,Dalal-Minhas,Email Marketing,Jaipur,167148
9545,Samarth Nagi,"Dugar, D’Alia and Pal",Email Marketing,Ahmedabad,229660
9546,Adya Rau,Gupta and Sons,Content Marketing,Mumbai,28295
9547,Odika Mand,"Upadhyay, Buch and Kibe",Social Media Marketing,Mumbai,213388
9548,Dalbir Ravi,Bhargava-Vala,Content Marketing,Pune,216569
9549,Adya Shah,"More, Bedi and Chaudhary",SEO,Delhi,164822
9550,Farhan Luthra,Chander Inc,Meta Ads,Bangalore,141402
9551,Veer Bahri,Dayal Inc,SEO,Mumbai,117483
9552,Anjali Sahota,"Chandran, Sampath and Bala",Email Marketing,Ahmedabad,169827
9553,Kabir Boase,Seth LLC,SEO,Pune,165877
9554,Triya Mangal,Gade-Bhavsar,Email Marketing,Bangalore,241423
9555,Ladli Ganguly,"Prabhakar, Dewan and Parmer",Meta Ads,Mumbai,55172
9556,Varsha Sethi,Amble-Shanker,AI Chatbot Development,Jaipur,205888
9557,Kashish Anne,"Dhar, Chopra and Srinivas",Google Ads,Bangalore,66262
9558,Chavvi Nazareth,Balay Inc,Content Marketing,Ahmedabad,36898
9559,George Khanna,"Goel, Mukhopadhyay and Shah",AI Chatbot Development,Kolkata,181233
9560,Bimala Nazareth,"Seth, Prabhu and Manne",Email Marketing,Bangalore,131785
9561,Vincent Yogi,"Comar, Uppal and Saha",Google Ads,Hyderabad,257912
9562,Aditya Sheth,Guha-Nori,Social Media Marketing,Mumbai,156917
9563,Vedhika Shah,Nagar PLC,Email Marketing,Hyderabad,178568
9564,Akshay Kapadia,"Naik, Jaggi and Oza",Meta Ads,Jaipur,118554
9565,Idika Hans,Mani LLC,Social Media Marketing,Hyderabad,167862
9566,Naksh Aurora,"Om, Yadav and Sur",Google Ads,Jaipur,107285
9567,Vedant Vora,Bala-Murthy,Website Development,Kolkata,138310
9568,Tanveer Modi,Bawa Ltd,Social Media Marketing,Delhi,233011
9569,Baghyawati Sem,Chauhan-Sunder,Content Marketing,Hyderabad,280519
9570,Unnati Morar,"Dubey, Chauhan and Divan",Email Marketing,Hyderabad,70075
9571,Anita Kale,Kanda Group,Website Development,Delhi,126721
9572,Ijaya Ramaswamy,Dugal-Chakraborty,Social Media Marketing,Delhi,285018
9573,Daniel Kumar,"Bir, Subramanian and Bedi",Website Development,Jaipur,94110
9574,Harish Rastogi,Ravi and Sons,Social Media Marketing,Pune,122548
9575,Caleb Varkey,Peri Inc,AI Chatbot Development,Ahmedabad,186870
9576,Nakul Dyal,Gola Inc,Google Ads,Pune,130120
9577,Lopa Minhas,"Barman, Loyal and Toor",Social Media Marketing,Mumbai,82352
9578,Niharika Nayak,Sabharwal Ltd,Email Marketing,Pune,200212
9579,Jatin Mane,Subramanian LLC,SEO,Hyderabad,59833
9580,Zansi Ram,"Batra, Dhawan and Goda",Meta Ads,Ahmedabad,193168
9581,Jasmit Rana,"Shankar, Wadhwa and Issac",Social Media Marketing,Delhi,217546
9582,Jacob Gole,Gokhale-Trivedi,Email Marketing,Pune,113226
9583,Tanish Parsa,Dhar-Rao,Website Development,Bangalore,70908
9584,Sudiksha Narasimhan,"Chadha, More and Lad",Website Development,Hyderabad,299179
9585,Kashvi Kalla,Karan-Bobal,Google Ads,Jaipur,49091
9586,Pooja Din,"Iyengar, Vasa and Tata",Website Development,Delhi,155371
9587,William Chana,Kannan-Dewan,Content Marketing,Bangalore,155851
9588,Geetika Suri,Ramanathan-Shetty,Meta Ads,Mumbai,183450
9589,Charvi Kashyap,Bajwa Ltd,Meta Ads,Delhi,213973
9590,Owen Arya,"Chander, Sekhon and Saini",Email Marketing,Bangalore,47274
9591,Osha Savant,Deol and Sons,Google Ads,Mumbai,53194
9592,Baghyawati Bhakta,Bakshi-Jayaraman,Social Media Marketing,Mumbai,267559
9593,Ekta Prabhakar,Walla-Chandran,Website Development,Hyderabad,67541
9594,Jagrati Bhargava,Mody-Dua,Google Ads,Hyderabad,230542
9595,Victor Dhar,Talwar PLC,Google Ads,Bangalore,150788
9596,Nitesh Manne,Yadav Ltd,Google Ads,Pune,206834
9597,Guneet Badami,Rastogi-Mohan,Social Media Marketing,Bangalore,48297
9598,Azaan Kurian,Chand PLC,Google Ads,Pune,137155
9599,Vivaan Shenoy,Sule Group,SEO,Bangalore,50873
9600,Hritik Sunder,Kuruvilla Group,AI Chatbot Development,Hyderabad,25380
9601,Yutika Apte,"Tella, Kumer and Naik",Email Marketing,Kolkata,299353
9602,Chameli Babu,Mander-Shanker,Google Ads,Delhi,44878
9603,Orinder Koshy,Ahluwalia-Comar,Content Marketing,Pune,178900
9604,Anirudh Thaman,Divan and Sons,Social Media Marketing,Pune,259399
9605,Zayan Lad,Vig Group,Content Marketing,Ahmedabad,144455
9606,Falan Tripathi,"Dubey, Sanghvi and Kota",AI Chatbot Development,Pune,179161
9607,Ekani Parikh,"Ratti, Radhakrishnan and Rout",Google Ads,Mumbai,71527
9608,Andrew Ganesan,"Bhagat, Joshi and Dada",Meta Ads,Ahmedabad,159932
9609,Samaksh Baria,Nadig-Misra,Social Media Marketing,Mumbai,48875
9610,Henry Mittal,Chawla LLC,Content Marketing,Hyderabad,63009
9611,Abhiram Gola,"Khanna, Kothari and Mann",Google Ads,Jaipur,239860
9612,Farhan Munshi,Bhandari-Bhandari,Google Ads,Ahmedabad,219510
9613,Vamakshi Mutti,Pandya-Kaul,Google Ads,Jaipur,50866
9614,Falan Sama,Nayar-Banik,Meta Ads,Mumbai,151102
9615,Adweta Lalla,Mohanty PLC,Meta Ads,Delhi,232073
9616,Jeet Din,Varty and Sons,Meta Ads,Ahmedabad,283956
9617,Charan Dube,"Mangat, Mander and Shenoy",Meta Ads,Mumbai,63892
9618,Yadavi Gala,Bajaj-Choudhary,Email Marketing,Pune,230820
9619,Yug Jhaveri,"Goswami, Saha and Zachariah",Meta Ads,Ahmedabad,219994
9620,Gautami Chakrabarti,"Barad, Korpal and Rai",Meta Ads,Jaipur,297389
9621,Pavani Rao,Apte Inc,Website Development,Hyderabad,280345
9622,Saumya Raghavan,"Sani, Prasad and Talwar",Google Ads,Jaipur,25831
9623,Krishna Deshpande,Ranganathan Group,Social Media Marketing,Bangalore,92955
9624,Falak Gill,Bedi Ltd,Social Media Marketing,Kolkata,87898
9625,Chakradhar Buch,Nadkarni Group,Meta Ads,Kolkata,45772
9626,Advik Bora,"Parikh, Anne and Desai",Website Development,Mumbai,96424
9627,Radha Raja,"Chakraborty, Kata and Natt",SEO,Jaipur,262903
9628,Triya Kaul,Badami Ltd,AI Chatbot Development,Pune,278655
9629,Yadavi Khurana,Pal and Sons,Meta Ads,Hyderabad,120335
9630,Kalpit Lall,Chadha PLC,Email Marketing,Delhi,95889
9631,Chandani Gola,Mitra and Sons,Social Media Marketing,Delhi,174791
9632,Amruta Goda,"Grewal, Agrawal and Bhattacharyya",Social Media Marketing,Mumbai,43433
9633,Hardik Raja,Yadav Ltd,Social Media Marketing,Jaipur,97290
9634,Owen Garg,"Mandal, Vora and Char",Content Marketing,Jaipur,219283
9635,Advika Vala,"Thakkar, Mani and Loke",SEO,Hyderabad,35036
9636,Krisha Bassi,Om Inc,Meta Ads,Mumbai,157440
9637,Mitesh Sawhney,"Minhas, Venkataraman and Dhawan",SEO,Ahmedabad,208016
9638,Arunima Lanka,Varty Inc,AI Chatbot Development,Kolkata,158144
9639,Yashvi Gaba,"Sanghvi, Mahajan and Deshmukh",Email Marketing,Ahmedabad,198816
9640,Zaid Dhawan,Sehgal-Mahal,SEO,Jaipur,154834
9641,Ekavir Ramaswamy,Kashyap and Sons,Google Ads,Pune,248406
9642,Divya Koshy,Ram-Nath,Content Marketing,Hyderabad,127079
9643,Ekanta Jain,Misra-Murty,SEO,Delhi,223910
9644,Yahvi Nayar,"Dhar, Sampath and Chokshi",Social Media Marketing,Pune,246185
9645,Ayaan Nadig,"Prashad, Setty and Bath",Meta Ads,Bangalore,289915
9646,Theodore Nayar,Pau-Patel,Email Marketing,Kolkata,219710
9647,Yamini Sarraf,Toor-Rastogi,Social Media Marketing,Ahmedabad,144599
9648,Aditya Savant,Badal Ltd,Google Ads,Bangalore,224133
9649,Yutika Sur,"Bhalla, Sha and Bawa",SEO,Ahmedabad,87096
9650,Oscar Keer,"Tailor, Nayak and Shenoy",Meta Ads,Jaipur,66233
9651,Fitan Saini,"Varty, Mammen and Dixit",Google Ads,Bangalore,220377
9652,Faras Korpal,Sami PLC,SEO,Hyderabad,272703
9653,Farhan Sha,"Mody, Dugal and Bajaj",AI Chatbot Development,Kolkata,61755
9654,Jai Kapadia,Bhargava Group,SEO,Bangalore,286830
9655,Yashvi Gour,"Loke, Bhalla and Goswami",SEO,Bangalore,192632
9656,Ishita Srinivas,Purohit Inc,Google Ads,Hyderabad,293183
9657,Vivaan Kurian,Thakkar-Uppal,Social Media Marketing,Bangalore,108336
9658,Tanay Mitter,Kapoor LLC,AI Chatbot Development,Hyderabad,58492
9659,Sarthak Banerjee,"Rattan, Bobal and Kaul",Google Ads,Hyderabad,260963
9660,Yashvi Raval,"Wali, Nagi and Gara",SEO,Pune,142347
9661,Aadhya Apte,"Khalsa, Chauhan and Palan",AI Chatbot Development,Kolkata,87185
9662,Jalsa Sheth,Sastry-Sharaf,Website Development,Pune,68746
9663,Devika Bhavsar,Bhakta-Tiwari,Content Marketing,Kolkata,132749
9664,Panini Bahri,Viswanathan and Sons,SEO,Pune,135900
9665,Praneel Iyengar,Vohra-Sarraf,Meta Ads,Ahmedabad,278696
9666,Charles Nanda,"Khurana, Lall and Dhar",SEO,Hyderabad,287666
9667,Oeshi Baral,"Sachdeva, Kala and Singh",Content Marketing,Ahmedabad,193921
9668,Krisha Divan,Sundaram PLC,Content Marketing,Mumbai,107450
9669,Jairaj Pandey,Raj Ltd,Social Media Marketing,Mumbai,103283
9670,Turvi Kade,Chahal PLC,Meta Ads,Jaipur,78082
9671,Panini Shenoy,Prabhu-Kulkarni,Website Development,Mumbai,148696
9672,Matthew Dubey,Doshi Ltd,Social Media Marketing,Bangalore,41880
9673,Barkha Sani,Dora-Hayre,Content Marketing,Pune,243920
9674,Nakul Amble,"Walia, Dugal and Bhakta",AI Chatbot Development,Ahmedabad,274257
9675,Libni Mannan,Sharaf-Mitter,Content Marketing,Kolkata,283392
9676,Aadi Shere,"Gokhale, Kapur and Bhavsar",SEO,Ahmedabad,166036
9677,Janani Lanka,Gokhale-Bala,Social Media Marketing,Bangalore,271464
9678,Yashvi Mohanty,Mane Ltd,AI Chatbot Development,Hyderabad,190631
9679,Edhitha Rajagopal,Prabhakar LLC,Email Marketing,Pune,96839
9680,Farhan Cherian,"Chahal, Sampath and Subramanian",Google Ads,Bangalore,207387
9681,Manan Parekh,Kalita-Mangal,Website Development,Delhi,270387
9682,Upkaar Purohit,"Kota, Pillai and Gole",Social Media Marketing,Pune,192885
9683,Jagvi Nayar,Halder-Kashyap,Meta Ads,Kolkata,163936
9684,Liam Kumar,Dubey-Srinivas,Email Marketing,Hyderabad,65605
9685,Tamanna Manne,Raj-Misra,Google Ads,Hyderabad,296070
9686,Balvan Peri,"Lad, Pillai and Samra",Content Marketing,Mumbai,244679
9687,Eiravati Khanna,Barad-Bail,Email Marketing,Pune,83072
9688,Laksh Ramanathan,Narasimhan Ltd,Google Ads,Kolkata,242508
9689,Chatresh Yadav,Tank and Sons,AI Chatbot Development,Pune,137450
9690,Garima Wadhwa,"Varughese, Peri and Raval",AI Chatbot Development,Ahmedabad,206432
9691,Ranveer Walia,Oommen-Bhalla,Social Media Marketing,Delhi,207794
9692,Rayaan Sinha,Mall LLC,Content Marketing,Hyderabad,78506
9693,Yatan Bath,Sagar-Aggarwal,Content Marketing,Kolkata,297551
9694,Yashica Contractor,Sabharwal-Mangat,Content Marketing,Bangalore,24160
9695,Sai Chaudry,"Shroff, Desai and Pant",SEO,Bangalore,204005
9696,Daksh Cheema,"Dara, Mangat and Ramesh",Meta Ads,Jaipur,77806
9697,Rajeshri Tandon,"Mahal, Manne and Boase",Content Marketing,Bangalore,39733
9698,Rehaan Chanda,"Jhaveri, Raghavan and Sehgal",Google Ads,Pune,269246
9699,Gabriel Wali,"Gola, Karan and Sen",Meta Ads,Mumbai,167210
9700,Laban Kumer,Chacko LLC,Meta Ads,Mumbai,294897
9701,Gauri Sur,"Batta, Nagi and Nair",AI Chatbot Development,Bangalore,180070
9702,Radhika Bawa,Saha-Narayanan,Meta Ads,Kolkata,220052
9703,Tripti Lanka,Seth-Kibe,Content Marketing,Jaipur,292577
9704,Tristan Comar,"Biswas, Bhatia and Gokhale",AI Chatbot Development,Ahmedabad,45855
9705,Tripti Yohannan,"Chander, Issac and Brahmbhatt",Google Ads,Jaipur,163966
9706,Jagvi Thakur,Malhotra PLC,SEO,Bangalore,123040
9707,Zarna Rama,Chakraborty-Tata,AI Chatbot Development,Jaipur,57743
9708,Divya Walia,Karan Ltd,Social Media Marketing,Bangalore,249970
9709,Panini Keer,Sandal-Dyal,Website Development,Pune,296291
9710,Jagat Dyal,"Goda, Behl and Patla",Content Marketing,Ahmedabad,274788
9711,Netra Prakash,Kohli-Cheema,Google Ads,Pune,191073
9712,Triya Bobal,Pal-Sane,AI Chatbot Development,Hyderabad,238538
9713,Rishi Datta,Venkataraman-Gaba,SEO,Pune,148475
9714,Advaith Bhandari,Borde-Loyal,Meta Ads,Ahmedabad,41444
9715,Christopher Narayanan,Ratti-Pillai,Content Marketing,Kolkata,160154
9716,Ethan Bhat,"Chandran, Magar and Kannan",Content Marketing,Mumbai,279927
9717,Nilima Shah,Garde Inc,Meta Ads,Jaipur,194460
9718,Xavier Gour,Arora and Sons,Website Development,Ahmedabad,176716
9719,Panini Ram,Bose-Agarwal,Google Ads,Delhi,100298
9720,Damini Agate,Dewan Inc,Social Media Marketing,Ahmedabad,253018
9721,Caleb Swaminathan,Narasimhan PLC,Meta Ads,Pune,42320
9722,Tristan Nagar,Karan LLC,Meta Ads,Delhi,207389
9723,Balendra Nanda,"Edwin, Bawa and Mohan",Social Media Marketing,Bangalore,148922
9724,Pushti Bir,Jaggi-Oza,SEO,Kolkata,258020
9725,Isha Kanda,"Ranganathan, Gupta and Sahota",Social Media Marketing,Pune,92750
9726,Harita Raghavan,Raval LLC,Google Ads,Mumbai,222520
9727,Ekapad Swamy,Kalla LLC,Meta Ads,Ahmedabad,156221
9728,Advika Badal,Dugal-Ray,Website Development,Pune,228490
9729,Januja Bhattacharyya,"Pathak, Devi and Ahuja",Email Marketing,Hyderabad,171294
9730,Nicholas Sawhney,"Saran, Hayer and Ramachandran",Content Marketing,Jaipur,253733
9731,Logan Johal,Sule-Choudhary,SEO,Kolkata,200037
9732,Jai Parmar,Kade LLC,Google Ads,Delhi,284698
9733,Chanchal Mani,Raval Group,Google Ads,Kolkata,273375
9734,Tanish Bajwa,"Lad, Pradhan and Wagle",Social Media Marketing,Pune,55925
9735,Veer Rana,"Natarajan, Bansal and Sant",Meta Ads,Hyderabad,176728
9736,Vrishti Nazareth,Nadig Ltd,Google Ads,Hyderabad,106618
9737,Barkha Raghavan,Shukla Group,Social Media Marketing,Bangalore,72591
9738,Eta Ganguly,Sibal-Nair,Content Marketing,Hyderabad,113240
9739,Sachi Mani,"Zachariah, Tandon and Rama",Website Development,Pune,269492
9740,Joshua Madan,Kapoor-Jaggi,AI Chatbot Development,Kolkata,253277
9741,Ishanvi Barad,"Gokhale, Sodhi and Mangal",Content Marketing,Pune,218828
9742,Nidra Johal,"Chaudry, Virk and Chowdhury",Social Media Marketing,Jaipur,272396
9743,Matthew Swamy,Korpal and Sons,SEO,Pune,190993
9744,Samaksh Chand,"Krish, Mukherjee and Basu",AI Chatbot Development,Hyderabad,130229
9745,Pushti Kala,Anand Group,AI Chatbot Development,Bangalore,246444
9746,Chakrika Chandran,Choudhary LLC,Email Marketing,Kolkata,73397
9747,Abhimanyu Walia,Nagi Ltd,Social Media Marketing,Ahmedabad,111604
9748,Advika Badal,"Bandi, Rajagopalan and Tata",Meta Ads,Jaipur,159267
9749,Devika Khatri,Kanda-Chada,SEO,Kolkata,232292
9750,Lila Tailor,Bose and Sons,Website Development,Hyderabad,79010
9751,Gagan Ranganathan,Manda and Sons,Social Media Marketing,Bangalore,208713
9752,Eiravati Mani,Goda-Ramakrishnan,Email Marketing,Kolkata,85530
9753,Nakul Varughese,"Viswanathan, Nigam and Sehgal",SEO,Jaipur,77561
9754,Mekhala Rama,Bhatt-Halder,Google Ads,Pune,152257
9755,Wishi Sankaran,Mohanty-Sunder,Email Marketing,Kolkata,139913
9756,Anusha Dyal,Nayak-Kuruvilla,AI Chatbot Development,Hyderabad,146034
9757,Wyatt Kadakia,Badal PLC,Google Ads,Hyderabad,273627
9758,Yash Chahal,Dash Group,Meta Ads,Mumbai,204757
9759,Hemani Palla,Kakar Inc,Social Media Marketing,Kolkata,282396
9760,Indira Kakar,"Pandya, Oza and Shukla",Social Media Marketing,Ahmedabad,153463
9761,Harshil Sidhu,"Sama, Kanda and Chakrabarti",Google Ads,Bangalore,199625
9762,Damini Gupta,"Sundaram, Pradhan and Boase",AI Chatbot Development,Kolkata,182015
9763,Joshua Kumer,Narula Ltd,Google Ads,Ahmedabad,299952
9764,Eesha Kala,Setty-Sekhon,Social Media Marketing,Pune,265153
9765,Geetika Barad,Dani LLC,Website Development,Pune,99507
9766,Bishakha Narang,"Dalal, Saran and Tak",Website Development,Mumbai,212266
9767,Radhika Thakkar,Shukla-Soman,Social Media Marketing,Pune,29255
9768,Gaurika Mishra,Padmanabhan PLC,Social Media Marketing,Kolkata,178026
9769,Qarin Rajagopalan,Sathe-Bandi,Email Marketing,Pune,282975
9770,Rajata Rau,Bhargava-Khanna,Google Ads,Ahmedabad,231000
9771,Siya Minhas,"Bail, Pai and Dayal",SEO,Mumbai,298346
9772,Wyatt Sur,"Sandhu, Morar and Loke",AI Chatbot Development,Delhi,121406
9773,Dev Chandran,Kulkarni-Kapoor,Content Marketing,Mumbai,144956
9774,Ganga Kulkarni,Nagar Ltd,Website Development,Hyderabad,252804
9775,Pooja Chaudhary,"Char, Gera and Prabhakar",SEO,Hyderabad,29564
9776,Nilima Hora,"Sem, Om and Choudhary",Email Marketing,Delhi,151922
9777,Nikita Atwal,"Chanda, Pall and Deo",Content Marketing,Kolkata,70340
9778,Gagan Kant,"Nath, Grewal and Yohannan",AI Chatbot Development,Kolkata,276450
9779,Aishani Andra,Andra LLC,Website Development,Hyderabad,85266
9780,Sanya Golla,Banik-Kala,Social Media Marketing,Pune,198281
9781,Isaiah Muni,"Singh, Lanka and Baral",SEO,Bangalore,281784
9782,Chavvi Guha,Ratta-Sharma,AI Chatbot Development,Pune,230985
9783,Vanya Dani,"Sangha, Dube and Ravel",SEO,Delhi,261948
9784,Harita Menon,"Mishra, Anand and Chaudhry",SEO,Bangalore,223583
9785,Samarth Minhas,"Sengupta, Dewan and Bandi",Google Ads,Jaipur,60806
9786,Krishna Kapadia,Ahuja-Sharaf,Email Marketing,Pune,36378
9787,Deepa Gala,Taneja Group,SEO,Delhi,249810
9788,Gaurav Dara,Rajagopalan Inc,SEO,Ahmedabad,261178
9789,Vedika Swamy,"Acharya, Keer and Master",AI Chatbot Development,Jaipur,276314
9790,Finn Purohit,Nigam PLC,Content Marketing,Mumbai,297349
9791,Hemal Dayal,Master-Bajaj,Social Media Marketing,Pune,71310
9792,Harini Mallick,"Gill, Basu and Krish",Content Marketing,Mumbai,77588
9793,Bhavna Sharma,Nagar-Nazareth,Social Media Marketing,Bangalore,242413
9794,Lajita Hayer,Patel-Malhotra,Email Marketing,Ahmedabad,151065
9795,Shravya Mallick,"Mistry, Soman and Bhattacharyya",Social Media Marketing,Bangalore,244624
9796,Gaurav Rajagopal,Bassi LLC,Email Marketing,Bangalore,212945
9797,Fariq Saran,Sanghvi LLC,Social Media Marketing,Ahmedabad,43842
9798,Fariq Palla,Ratti-Sanghvi,Email Marketing,Jaipur,258265
9799,Krishna Sathe,Chhabra-Kapadia,Meta Ads,Mumbai,299958
9800,Oni Iyengar,Chaudhuri-Bose,Website Development,Hyderabad,64760
9801,Tanvi Rajan,Das-Parekh,Website Development,Bangalore,201092
9802,Chakradhar Nagi,"Trivedi, Gara and Gade",Google Ads,Bangalore,23828
9803,Yochana Tiwari,"Saha, Sandhu and Thakkar",Google Ads,Hyderabad,119384
9804,Sneha Kota,Cheema-Dayal,SEO,Kolkata,182470
9805,Abha Batra,Chaudhry-Ram,Meta Ads,Kolkata,182401
9806,Xavier Amble,Sane-Sahni,Website Development,Ahmedabad,232435
9807,Ekta Prabhu,"Sekhon, Mukherjee and Ramachandran",Website Development,Pune,271545
9808,Kavya Kala,Yogi Inc,Content Marketing,Kolkata,52797
9809,Hardik Kar,"Singhal, Chandran and Dave",AI Chatbot Development,Jaipur,122769
9810,Nandini Roy,Narasimhan LLC,SEO,Jaipur,259220
9811,Kamala Narang,"Sahni, Lad and Hora",Website Development,Pune,249089
9812,Anay Madan,"Issac, Bose and Bava",Social Media Marketing,Mumbai,224384
9813,Radha Dar,"Sanghvi, Sami and Viswanathan",SEO,Mumbai,199676
9814,Bina Manne,Desai-Behl,Meta Ads,Ahmedabad,144405
9815,Divya Samra,"Memon, Morar and Sunder",Email Marketing,Hyderabad,55813
9816,Vritti Gulati,"Ramaswamy, Iyengar and Bedi",Meta Ads,Ahmedabad,245005
9817,Manthan Sharma,"Sundaram, Mitter and Sarma",Google Ads,Delhi,86194
9818,Charvi Sabharwal,Purohit-Kala,Meta Ads,Bangalore,107161
9819,Abha Sarraf,"Sem, Aggarwal and Khanna",Google Ads,Hyderabad,107236
9820,Aarna Ramesh,Ramaswamy-Mannan,Social Media Marketing,Mumbai,217976
9821,Yashica Magar,"Raval, Dutta and Mohan",Google Ads,Delhi,276498
9822,Kabir Toor,Pandey Inc,Meta Ads,Pune,180502
9823,Nikita Saraf,Nair-Dara,Content Marketing,Pune,256718
9824,Finn Dugal,Chopra and Sons,AI Chatbot Development,Hyderabad,217940
9825,Tripti Kakar,"Dutt, Sangha and Seshadri",Social Media Marketing,Bangalore,114824
9826,Bhavani Bandi,Sant Inc,Social Media Marketing,Pune,166886
9827,Karan Lanka,Pillai LLC,AI Chatbot Development,Delhi,77344
9828,Vedant Chakraborty,"Sarna, Thakkar and Karan",Google Ads,Pune,64736
9829,Chatresh Bail,Deep-Gole,Website Development,Ahmedabad,256005
9830,Avni Mital,Naik-Bava,Website Development,Jaipur,197276
9831,Gavin Bala,Natarajan-Pingle,Meta Ads,Jaipur,128043
9832,Ekapad Virk,"Virk, Munshi and Kumer",Google Ads,Bangalore,253077
9833,Abhiram Brar,"Kala, Shanker and Mann",Content Marketing,Hyderabad,72280
9834,Advaith Magar,Rattan-Mukherjee,AI Chatbot Development,Kolkata,62085
9835,Leena Golla,"Kurian, Agarwal and Cheema",AI Chatbot Development,Ahmedabad,90558
9836,Ekantika Bawa,Sami-Aurora,Meta Ads,Jaipur,59059
9837,Oviya Virk,Chaudhari PLC,AI Chatbot Development,Bangalore,123980
9838,Oni Menon,"Subramanian, Prabhu and Gour",Website Development,Pune,159965
9839,Omkaar Vig,Mody Ltd,SEO,Delhi,78349
9840,Yashodhara Lalla,Hari-Sodhi,Meta Ads,Kolkata,108596
9841,Akshay Khurana,"Sangha, Barad and Bhatia",Website Development,Ahmedabad,25986
9842,Nirja Rao,Vyas-Chacko,Website Development,Jaipur,286421
9843,Faraj Krish,Bhalla and Sons,Email Marketing,Ahmedabad,172609
9844,Gautami Sane,Dubey Group,Email Marketing,Kolkata,44227
9845,Neelima Murthy,Prabhu Group,SEO,Ahmedabad,273319
9846,Caleb Bhalla,Zachariah Inc,Content Marketing,Delhi,144381
9847,Champak Sha,Deshpande PLC,Email Marketing,Ahmedabad,95697
9848,Chaitanya Narayan,Sahni-Balakrishnan,Social Media Marketing,Jaipur,273326
9849,Falan Trivedi,Bail-Anand,Content Marketing,Kolkata,54435
9850,Rudra Chandra,Comar-Nath,Content Marketing,Mumbai,69183
9851,Odika Varty,"Bakshi, Rajagopalan and Lata",Email Marketing,Mumbai,41913
9852,Harini Tandon,"Som, Kadakia and Wadhwa",AI Chatbot Development,Ahmedabad,45860
9853,Chaitanya Saha,Pant-Prasad,AI Chatbot Development,Delhi,282670
9854,Oni Chopra,Contractor-Dubey,Content Marketing,Bangalore,43444
9855,Avi Kumar,Krishnan-Contractor,Website Development,Mumbai,222963
9856,Peter Pillai,"Bhalla, Balan and Chand",AI Chatbot Development,Pune,230032
9857,Tamanna Kuruvilla,Master PLC,AI Chatbot Development,Ahmedabad,264983
9858,Tripti Parikh,Nadig-Pradhan,AI Chatbot Development,Delhi,63680
9859,Ishaan Sandhu,Ramesh LLC,Content Marketing,Jaipur,189293
9860,Jagrati Bhakta,Sankar and Sons,Website Development,Jaipur,222848
9861,Triya Thakur,Butala-Mohanty,AI Chatbot Development,Jaipur,275088
9862,Eesha Batta,"Menon, Bhatia and Pillai",SEO,Bangalore,176430
9863,Ansh Hegde,"Grover, Golla and Chopra",Meta Ads,Pune,80027
9864,Dipta Raja,Dass Group,Email Marketing,Jaipur,84688
9865,Yashvi Chhabra,Devi-Majumdar,Google Ads,Pune,72345
9866,Vinaya Datta,Mukherjee-Basak,Website Development,Ahmedabad,94554
9867,Unni Kala,Sibal-Aurora,Content Marketing,Kolkata,25649
9868,Triveni Behl,Choudhary Group,Email Marketing,Hyderabad,111829
9869,Nitara Verma,Gulati and Sons,Google Ads,Pune,149290
9870,David Mital,Venkatesh and Sons,Google Ads,Bangalore,228652
9871,Onkar Nazareth,Nagi LLC,Meta Ads,Pune,110110
9872,Indira Srinivas,"Deshmukh, Ravel and Pall",Content Marketing,Jaipur,93712
9873,Rohan Bail,Varghese Ltd,Meta Ads,Delhi,242006
9874,Vihaan Banerjee,"Bhakta, Kannan and Purohit",SEO,Kolkata,212328
9875,Bhavini Mukhopadhyay,Kale-Kale,AI Chatbot Development,Jaipur,94220
9876,Harsh Biswas,Bal Inc,Website Development,Bangalore,212967
9877,Ishani Ravi,Dasgupta-Seth,Website Development,Hyderabad,120728
9878,Chatura Mani,Murthy-Karnik,Google Ads,Jaipur,234042
9879,Odika Acharya,"Naik, Sarin and Dalal",Social Media Marketing,Kolkata,145468
9880,Vihaan Srinivas,Hans Group,Social Media Marketing,Delhi,271667
9881,Pranav Mittal,Malhotra Group,AI Chatbot Development,Pune,153022
9882,Onkar Mishra,Doshi-Sankar,Content Marketing,Bangalore,200963
9883,Diya Bhardwaj,"Hayre, Rau and Sidhu",Google Ads,Jaipur,105419
9884,Ijaya Jha,"Raghavan, Ahluwalia and Master",Google Ads,Hyderabad,44686
9885,Tara Kakar,Bajaj LLC,Google Ads,Mumbai,148211
9886,Farhan Sabharwal,"Morar, Vig and Sachdev",Website Development,Delhi,193234
9887,Kritika Mane,Dhillon-Ram,Social Media Marketing,Kolkata,26257
9888,Yatan Ranganathan,"Misra, Gaba and Goswami",Website Development,Pune,257919
9889,Damini Lanka,Bains-Swaminathan,Google Ads,Kolkata,278444
9890,Ojasvi Mann,Sarkar Ltd,Google Ads,Kolkata,34064
9891,Warda Char,Modi-Ramachandran,Website Development,Jaipur,201088
9892,Kala Tella,Jaggi LLC,Content Marketing,Kolkata,49875
9893,Rachana Chand,"Jaggi, Pathak and Nadig",AI Chatbot Development,Delhi,87931
9894,Mitali Mittal,Srinivas-Swaminathan,AI Chatbot Development,Ahmedabad,22523
